,job_id,inferred,type
919,3693044349,0,Paid maternity leave
920,3693044349,0,Paid paternity leave
921,3693044349,0,Dental insurance
922,3693044349,1,Disability insurance
923,3693044351,1,Medical insurance
924,3693044420,0,Medical insurance
925,3693044420,0,Vision insurance
926,3693044420,0,Dental insurance
927,3693044420,0,401k
928,3693044456,0,Medical insurance
929,3693044456,0,Vision insurance
930,3693044456,0,Dental insurance
931,3693044456,0,401k
932,3693044461,0,Medical insurance
933,3693044461,0,Vision insurance
934,3693044461,0,Dental insurance
935,3693044461,0,401k
936,3693044461,0,Paid maternity leave
937,3693044461,0,Paid paternity leave
938,3693044463,0,Medical insurance
939,3693044463,0,Vision insurance
940,3693044463,0,Dental insurance
941,3693044468,0,Medical insurance
942,3693044468,0,Vision insurance
943,3693044468,0,Dental insurance
944,3693044468,0,401k
945,3693044477,1,401k
946,3693044477,1,Dental insurance
947,3693044477,1,Disability insurance
948,3693044477,1,Medical insurance
949,3693044477,1,Vision insurance
950,3693044479,1,Vision insurance
951,3693044479,1,Commuter benefits
952,3693044481,0,Medical insurance
953,3693044481,0,Vision insurance
954,3693044481,0,Dental insurance
955,3693044481,0,401k
956,3693044481,0,Pension plan
957,3693044481,0,Paid maternity leave
958,3693044481,0,Paid paternity leave
959,3693044481,0,Tuition assistance
960,3693044481,0,Disability insurance
961,3693044491,0,Medical insurance
962,3693044491,0,Vision insurance
963,3693044491,0,Dental insurance
964,3693044497,0,Dental insurance
965,3693044497,0,401k
966,3693044497,0,Paid paternity leave
967,3693044497,0,Paid maternity leave
968,3693044497,0,Vision insurance
969,3693044497,0,Medical insurance
970,3693044497,0,Tuition assistance
971,3693044508,0,401k
972,3693044508,0,Dental insurance
973,3693044508,0,Vision insurance
974,3693044540,0,Medical insurance
975,3693044540,0,Vision insurance
976,3693044540,0,Dental insurance
977,3693044540,0,Child care support
978,3693044547,1,Tuition assistance
979,3693044547,1,401k
980,3693044556,1,401k
981,3693044556,1,Dental insurance
982,3693044575,0,Medical insurance
983,3693044575,0,Pension plan
984,3693044575,0,Disability insurance
985,3693044575,0,Paid paternity leave
986,3693044575,0,Tuition assistance
987,3693044575,0,Commuter benefits
988,3693044575,0,Vision insurance
989,3693044575,0,Dental insurance
990,3693044575,0,Paid maternity leave
991,3693044575,0,401k
992,3693044578,0,Vision insurance
993,3693044578,0,Medical insurance
994,3693044578,0,Dental insurance
995,3693044578,0,Pension plan
996,3693044608,0,Medical insurance
997,3693044608,0,Vision insurance
998,3693044608,0,Dental insurance
999,3693044608,0,401k
1000,3693044608,0,Paid maternity leave
1001,3693044608,0,Paid paternity leave
1002,3693044634,0,Medical insurance
1003,3693044634,0,Dental insurance
1004,3693044634,0,Vision insurance
1005,3693044634,0,401k
1006,3693044634,0,Paid paternity leave
1007,3693044634,0,Paid maternity leave
1008,3693044634,0,Disability insurance
1009,3693044635,0,Medical insurance
1010,3693044635,0,Dental insurance
1011,3693044635,0,401k
1012,3693044635,0,Paid maternity leave
1013,3693044635,0,Paid paternity leave
1014,3693044635,0,Disability insurance
1015,3693044636,0,Medical insurance
1016,3693044636,0,Vision insurance
1017,3693044636,0,Dental insurance
1018,3693044636,0,401k
1019,3693044636,0,Paid paternity leave
1020,3693044636,0,Tuition assistance
1021,3693044636,0,Paid maternity leave
1022,3693044636,0,Child care support
1023,3693044636,0,Student loan assistance
1024,3693044636,0,Pension plan
1025,3693044636,0,Commuter benefits
1026,3693044636,0,Disability insurance
1027,3693044644,1,401k
1028,3693044644,1,Commuter benefits
1029,3693044649,0,Medical insurance
1030,3693044649,0,Vision insurance
1031,3693044649,0,Dental insurance
1032,3693044649,0,401k
1033,3693044658,0,Medical insurance
1034,3693044658,0,Vision insurance
1035,3693044658,0,Dental insurance
1036,3693044658,0,401k
1037,3693044658,0,Disability insurance
1038,3693044658,0,Paid maternity leave
1039,3693044658,0,Paid paternity leave
1040,3693044700,0,Medical insurance
1041,3693044700,0,Vision insurance
1042,3693044700,0,Dental insurance
1043,3693044700,0,401k
1044,3693044705,0,Medical insurance
1045,3693044705,0,Vision insurance
1046,3693044705,0,Dental insurance
1047,3693044705,0,401k
1048,3693044725,1,401k
1049,3693044725,1,Disability insurance
1050,3693044727,0,Medical insurance
1051,3693044727,0,401k
1052,3693044727,0,Dental insurance
1053,3693044727,0,Vision insurance
1054,3693044727,0,Disability insurance
1055,3693044736,1,401k
1056,3693044736,1,Dental insurance
1057,3693044736,1,Medical insurance
1058,3693044736,1,Vision insurance
1059,3693044739,0,Medical insurance
1060,3693044739,0,Vision insurance
1061,3693044739,0,Dental insurance
1062,3693044739,0,401k
1063,3693044739,0,Paid paternity leave
1064,3693044739,0,Paid maternity leave
1065,3693044739,0,Disability insurance
1066,3693044739,0,Commuter benefits
1067,3693044745,0,Medical insurance
1068,3693044745,0,Vision insurance
1069,3693044745,0,Dental insurance
1070,3693044745,0,Disability insurance
1071,3693044748,0,Vision insurance
1072,3693044748,0,Dental insurance
1073,3693044748,0,Medical insurance
1074,3693044748,0,Pension plan
1075,3693044762,1,401k
1076,3693044768,1,401k
1077,3693044800,0,Medical insurance
1078,3693044800,0,Vision insurance
1079,3693044800,0,Dental insurance
1080,3693044800,0,401k
1081,3693044807,0,Medical insurance
1082,3693044807,0,Vision insurance
1083,3693044807,0,Dental insurance
1084,3693044807,0,401k
1085,3693044813,1,Vision insurance
1086,3693044813,1,401k
1087,3693044827,0,Vision insurance
1088,3693044827,0,Dental insurance
1089,3693044827,0,401k
1090,3693044827,0,Medical insurance
1091,3693044878,0,401k
1092,3693044878,0,Dental insurance
1093,3693044878,0,Vision insurance
1094,3693044878,0,Medical insurance
1095,3693044886,0,Medical insurance
1096,3693044886,0,Vision insurance
1097,3693044886,0,Dental insurance
1098,3693044886,0,401k
1099,3693044886,0,Commuter benefits
1100,3693044919,1,401k
1101,3693044933,1,Medical insurance
1102,3693044964,1,Medical insurance
1103,3693044884,1,Vision insurance
1104,3693044884,1,401k
1105,3693044968,1,401k
1106,3693044984,1,401k
1107,3693044984,1,Medical insurance
1108,3693044984,1,Dental insurance
1109,3693044999,0,Medical insurance
1110,3693044999,0,Vision insurance
1111,3693044999,0,Dental insurance
1112,3693045025,0,Medical insurance
1113,3693045025,0,Vision insurance
1114,3693045025,0,Dental insurance
1115,3693045025,0,401k
1116,3693045160,0,Medical insurance
1117,3693045160,0,Vision insurance
1118,3693045160,0,Dental insurance
1119,3693045160,0,401k
1120,3693045172,0,Medical insurance
1121,3693045172,0,Vision insurance
1122,3693045172,0,Dental insurance
1123,3693045172,0,401k
1124,3693045172,0,Pension plan
1125,3693045172,0,Paid maternity leave
1126,3693045172,0,Paid paternity leave
1127,3693045179,0,Medical insurance
1128,3693045179,0,Vision insurance
1129,3693045179,0,Dental insurance
1130,3693045179,0,Disability insurance
1131,3693045179,0,401k
1132,3693045191,0,Medical insurance
1133,3693045191,0,Vision insurance
1134,3693045191,0,Dental insurance
1135,3693045191,0,401k
1136,3693045195,0,Medical insurance
1137,3693045195,0,Vision insurance
1138,3693045195,0,Dental insurance
1139,3693045195,0,401k
1140,3693045195,0,Paid maternity leave
1141,3693045195,0,Paid paternity leave
1142,3693045195,0,Disability insurance
1143,3693045226,1,401k
1144,3693045226,1,Dental insurance
1145,3693045226,1,Disability insurance
1146,3693045226,1,Medical insurance
1147,3693045226,1,Vision insurance
1148,3693045229,1,Commuter benefits
1149,3693045229,1,Disability insurance
1150,3693045236,0,Medical insurance
1151,3693045236,0,Vision insurance
1152,3693045236,0,Dental insurance
1153,3693045236,0,401k
1154,3693045237,0,Medical insurance
1155,3693045237,0,Vision insurance
1156,3693045237,0,Dental insurance
1157,3693045237,0,401k
1158,3693045237,0,Paid maternity leave
1159,3693045237,0,Paid paternity leave
1160,3693045237,0,Disability insurance
1161,3693045240,0,Medical insurance
1162,3693045240,0,Vision insurance
1163,3693045240,0,Dental insurance
1164,3693045240,0,401k
1165,3693045240,0,Pension plan
1166,3693045240,0,Paid maternity leave
1167,3693045240,0,Paid paternity leave
1168,3693045240,0,Tuition assistance
1169,3693045240,0,Disability insurance
1170,3693045242,0,Medical insurance
1171,3693045242,1,401k
1172,3693045251,1,401k
1173,3693045251,1,Dental insurance
1174,3693045251,1,Medical insurance
1175,3693045251,1,Vision insurance
1176,3693045253,1,Vision insurance
1177,3693045253,1,401k
1178,3693045259,0,Medical insurance
1179,3693045259,0,Vision insurance
1180,3693045259,0,Dental insurance
1181,3693045259,0,401k
1182,3693045259,0,Commuter benefits
1183,3693045259,0,Disability insurance
1184,3693045264,0,Medical insurance
1185,3693045264,0,Vision insurance
1186,3693045264,0,Dental insurance
1187,3693045264,0,401k
1188,3693045265,0,401k
1189,3693045269,1,401k
1190,3693045269,1,Medical insurance
1191,3693045279,1,Commuter benefits
1192,3693045279,1,Disability insurance
1193,3557311439,1,Disability insurance
1194,3557311439,1,401k
1195,3674585247,0,Medical insurance
1196,3674585247,0,Vision insurance
1197,3674585247,0,Dental insurance
1198,3674585247,0,401k
1199,3674585247,0,Disability insurance
1200,3683918914,1,401k
1201,3683926341,1,401k
1202,3687024983,0,Medical insurance
1203,3687024983,0,Vision insurance
1204,3687024983,0,Dental insurance
1205,3688980245,1,401k
1206,3689674972,1,401k
1207,3689687080,1,401k
1208,3693045282,0,Medical insurance
1209,3693045282,0,Vision insurance
1210,3693045282,0,Dental insurance
1211,3693045282,0,401k
1212,3693045283,0,Medical insurance
1213,3693045283,0,Vision insurance
1214,3693045283,0,Dental insurance
1215,3693045283,0,Pension plan
1216,3693045283,0,Disability insurance
1217,3693045288,0,Medical insurance
1218,3693045288,0,Vision insurance
1219,3693045288,0,401k
1220,3693045288,0,Paid maternity leave
1221,3693045288,0,Paid paternity leave
1222,3693045288,0,Dental insurance
1223,3693045288,1,Disability insurance
1224,3693045289,1,401k
1225,3693045289,1,Medical insurance
1226,3693045295,1,401k
1227,3693045305,0,Medical insurance
1228,3693045305,0,Dental insurance
1229,3693045309,1,401k
1230,3693045346,1,401k
1231,3693045346,1,Medical insurance
1232,3693045346,1,Disability insurance
1233,3693045365,1,Commuter benefits
1234,3693045365,1,Disability insurance
1235,3693045366,1,401k
1236,3693045366,1,Dental insurance
1237,3693045366,1,Medical insurance
1238,3693045366,1,Vision insurance
1239,3693045370,0,Medical insurance
1240,3693045370,0,Vision insurance
1241,3693045370,0,Dental insurance
1242,3693045370,0,401k
1243,3693045370,0,Paid paternity leave
1244,3693045370,0,Paid maternity leave
1245,3693045370,0,Commuter benefits
1246,3693045370,0,Disability insurance
1247,3693045378,1,Pension plan
1248,3693045379,1,401k
1249,3693045379,1,Disability insurance
1250,3693045379,1,Tuition assistance
1251,3693045386,0,Medical insurance
1252,3693045386,0,Vision insurance
1253,3693045386,0,Dental insurance
1254,3693045386,0,401k
1255,3693045389,0,Medical insurance
1256,3693045389,0,Dental insurance
1257,3693045389,0,401k
1258,3693045432,1,401k
1259,3693045464,0,Medical insurance
1260,3693045464,0,Vision insurance
1261,3693045464,0,Dental insurance
1262,3693045464,0,401k
1263,3693045464,1,Disability insurance
1264,3693045467,0,Medical insurance
1265,3693045467,0,Vision insurance
1266,3693045467,0,Dental insurance
1267,3693045467,0,401k
1268,3693045472,0,401k
1269,3693045476,0,Medical insurance
1270,3693045476,0,Vision insurance
1271,3693045476,0,Dental insurance
1272,3693045476,1,401k
1273,3693045486,0,Medical insurance
1274,3693045486,0,Vision insurance
1275,3693045486,0,401k
1276,3693045491,1,401k
1277,3693045492,1,401k
1278,3693045500,0,Medical insurance
1279,3693045500,0,Vision insurance
1280,3693045500,0,Dental insurance
1281,3693045500,0,401k
1282,3693045500,0,Paid paternity leave
1283,3693045500,0,Paid maternity leave
1284,3693045500,0,Commuter benefits
1285,3693045500,0,Disability insurance
1286,3693045501,1,Pension plan
1287,3693045541,1,Medical insurance
1288,3693045586,1,401k
1289,3693045620,1,401k
1290,3693045636,0,Medical insurance
1291,3693045636,0,Vision insurance
1292,3693045636,0,Dental insurance
1293,3693045636,0,401k
1294,3693045657,0,Medical insurance
1295,3693045657,0,Vision insurance
1296,3693045657,0,Dental insurance
1297,3693045672,0,Medical insurance
1298,3693045672,0,401k
1299,3693045672,0,Paid maternity leave
1300,3693045672,0,Paid paternity leave
1301,3693045681,0,401k
1302,3693045681,0,Dental insurance
1303,3693045681,0,Vision insurance
1304,3693045681,0,Medical insurance
1305,3693045681,0,Commuter benefits
1306,3693045681,0,Disability insurance
1307,3693045703,0,Medical insurance
1308,3693045703,0,Vision insurance
1309,3693045703,0,Dental insurance
1310,3693045703,0,401k
1311,3693045706,1,401k
1312,3693045710,1,401k
1313,3693045710,1,Medical insurance
1314,3693045710,1,Vision insurance
1315,3693045710,1,Dental insurance
1316,3693045710,1,Disability insurance
1317,3693045720,1,Medical insurance
1318,3693045721,0,Medical insurance
1319,3693045721,0,Vision insurance
1320,3693045721,0,Dental insurance
1321,3693045721,0,401k
1322,3693045762,0,Medical insurance
1323,3693045762,0,Vision insurance
1324,3693045762,0,Dental insurance
1325,3693045762,0,401k
1326,3693045762,0,Disability insurance
1327,3693045781,0,Medical insurance
1328,3693045781,0,Vision insurance
1329,3693045781,0,Dental insurance
1330,3693045784,0,Medical insurance
1331,3693045784,0,Vision insurance
1332,3693045784,0,401k
1333,3693045799,0,Medical insurance
1334,3693045799,0,Vision insurance
1335,3693045799,0,Dental insurance
1336,3693045799,0,401k
1337,3693045800,1,401k
1338,3693045847,0,Medical insurance
1339,3693045847,0,Vision insurance
1340,3693045847,0,Dental insurance
1341,3693045847,0,401k
1342,3693045873,1,401k
1343,3693045874,0,Medical insurance
1344,3693045874,0,Dental insurance
1345,3693045874,0,401k
1346,3693045874,0,Paid maternity leave
1347,3693045874,0,Paid paternity leave
1348,3693045902,0,Medical insurance
1349,3693045902,0,Dental insurance
1350,3693045902,0,Pension plan
1351,3693045905,0,Medical insurance
1352,3693045905,0,Vision insurance
1353,3693045905,0,Dental insurance
1354,3693045905,0,401k
1355,3693045905,0,Disability insurance
1356,3693045946,1,Dental insurance
1357,3693045946,1,Medical insurance
1358,3693045953,0,Dental insurance
1359,3693045953,0,Vision insurance
1360,3693045953,0,Medical insurance
1361,3693045953,0,401k
1362,3693045953,0,Tuition assistance
1363,3693045955,0,Medical insurance
1364,3693045955,0,Vision insurance
1365,3693045955,0,Dental insurance
1366,3693045955,0,401k
1367,3693045955,0,Disability insurance
1368,3693045957,0,Medical insurance
1369,3693045957,0,Vision insurance
1370,3693045957,0,Dental insurance
1371,3693045957,0,401k
1372,3693045963,0,Medical insurance
1373,3693045963,0,Vision insurance
1374,3693045963,0,Dental insurance
1375,3693045963,0,401k
1376,3693045963,0,Disability insurance
1377,3693045971,1,401k
1378,3693045971,1,Disability insurance
1379,3693045974,1,Vision insurance
1380,3693045997,0,Medical insurance
1381,3693045997,0,Vision insurance
1382,3693045997,0,Dental insurance
1383,3693045997,0,401k
1384,3693045997,0,Pension plan
1385,3693045997,0,Disability insurance
1386,3693046080,0,Medical insurance
1387,3693046080,0,Vision insurance
1388,3693046080,0,Dental insurance
1389,3693046080,0,401k
1390,3693046109,1,Dental insurance
1391,3693046112,0,Medical insurance
1392,3693046112,0,Vision insurance
1393,3693046112,0,Dental insurance
